trip_id,start_time,scooter_type,battery_low,user_rating,trip_distance_m,trip_duration_s,trip_aborted
1982,2025-05-12 20:40:03,Model B,FALSE,5,1313,347.50866451324924,FALSE
1983,2025-05-12 20:45:02,Model B,TRUE,1,1750,629.0710475433518,FALSE
1984,2025-05-12 20:45:11,Model B,FALSE,3,731,276.19667223916133,FALSE
1985,2025-05-12 20:45:43,Model A,FALSE,5,2412,655.3209958370784,FALSE
1986,2025-05-12 20:50:35,Model A,FALSE,1,669,70.24362037841523,FALSE
1987,2025-05-12 20:55:33,Model B,FALSE,5,1730,469.31166512654494,FALSE
1988,2025-05-12 21:05:02,Model A,FALSE,3,1062,198.31575455980436,FALSE
1989,2025-05-12 21:10:36,Model A,FALSE,5,1514,247.8465885102819,FALSE
1990,2025-05-12 21:10:40,Model A,FALSE,4,772,372.69183383675556,FALSE
1991,2025-05-12 21:15:22,Model A,FALSE,4,5851,2042.959324687156,FALSE
1992,2025-05-12 21:25:02,Model A,TRUE,3,1647,614.3690067115242,FALSE
1993,2025-05-12 21:25:13,Model B,FALSE,4,1620,317.5723504567495,FALSE
1994,2025-05-12 21:25:44,Model B,FALSE,3,1479,484.07137914004403,FALSE
1995,2025-05-12 21:30:31,Model B,FALSE,4,NA,NA,FALSE
1996,2025-05-12 21:30:40,Model A,FALSE,5,1351,470.03232859213807,FALSE
1997,2025-05-12 21:35:05,Model B,FALSE,2,1320,447.98127726816665,FALSE
1998,2025-05-12 21:35:07,Model A,FALSE,5,1172,243.92573987268844,FALSE
1999,2025-05-12 21:35:25,Model A,FALSE,3,1713,396.78679813670647,FALSE
2000,2025-05-12 21:45:49,Model A,TRUE,2,1879,322.2195480738261,FALSE
2001,2025-05-12 21:55:09,Model B,FALSE,3,3487,1278.7600619363675,FALSE
2002,2025-05-12 22:10:07,Model A,FALSE,3,1871,410.92998639173766,TRUE
2003,2025-05-12 22:10:09,Model A,FALSE,1,937,227.37839844674843,FALSE
2004,2025-05-12 22:15:14,Model B,FALSE,3,1156,236.3566098837057,FALSE
2005,2025-05-12 22:25:59,Model B,FALSE,1,1246,316.9540602116984,TRUE
2006,2025-05-12 22:30:34,Model B,FALSE,4,1945,499.79285223969225,FALSE
2007,2025-05-12 22:30:50,Model A,TRUE,4,2159,577.8817078076174,FALSE
2008,2025-05-12 22:50:28,Model A,FALSE,4,1420,435.9264327647929,FALSE
2009,2025-05-12 22:55:37,Model A,FALSE,5,1285,264.17810449980647,FALSE
2010,2025-05-12 23:00:55,Model B,FALSE,2,1027,257.8084239184583,FALSE
2011,2025-05-12 23:10:03,Model B,FALSE,NA,491,121.44610682110789,FALSE
2012,2025-05-12 23:30:59,Model B,TRUE,4,1126,254.86509857181824,FALSE
2013,2025-05-12 23:35:33,Model A,FALSE,NA,3206,945.5496239675913,FALSE
2014,2025-05-12 23:35:38,Model B,FALSE,3,1239,426.99131104790126,FALSE
2015,2025-05-12 23:40:43,Model B,FALSE,5,1130,264.5233841286903,FALSE
2016,2025-05-12 23:50:50,Model A,FALSE,NA,1067,240.38154109778253,TRUE
2017,2025-05-13 00:05:31,Model A,FALSE,1,756,154.05312058618745,TRUE
2018,2025-05-13 00:15:35,Model A,FALSE,5,815,211.0893957629457,FALSE
2019,2025-05-13 00:15:47,Model A,FALSE,2,453,118.21639420633723,TRUE
2020,2025-05-13 00:40:17,Model B,FALSE,5,3142,802.6779244176792,FALSE
2021,2025-05-13 00:40:51,Model B,TRUE,NA,1524,398.0959433382641,FALSE
2022,2025-05-13 00:50:50,Model A,FALSE,1,810,210.9671954258526,TRUE
2023,2025-05-13 01:20:10,Model A,FALSE,NA,924,223.0297662628754,FALSE
2024,2025-05-13 03:05:33,Model A,FALSE,5,1593,431.05799276147474,TRUE
2025,2025-05-13 03:50:50,Model B,TRUE,4,1553,354.4733075069365,TRUE
2026,2025-05-13 04:55:26,Model A,FALSE,1,608,269.07374694674377,FALSE
2027,2025-05-13 05:00:15,Model A,FALSE,4,6090,1199.5010707270599,FALSE
2028,2025-05-13 05:55:24,Model B,FALSE,NA,1041,238.1190087252303,FALSE
2029,2025-05-13 06:20:22,Model A,FALSE,NA,NA,NA,FALSE
2030,2025-05-13 06:30:58,Model A,FALSE,2,1060,234.1249148575283,FALSE
2031,2025-05-13 06:50:03,Model B,TRUE,5,1384,310.3647670595927,FALSE
2032,2025-05-13 07:20:03,Model A,FALSE,4,2445,509.4274001153727,FALSE
2033,2025-05-13 07:25:39,Model B,FALSE,3,513,175.0217613958216,FALSE
2034,2025-05-13 08:00:17,Model A,FALSE,5,726,130.20563285618357,FALSE
2035,2025-05-13 08:00:22,Model A,FALSE,2,451,131.29305646549534,FALSE
2036,2025-05-13 08:05:08,Model B,FALSE,NA,904,259.0517830620195,FALSE
2037,2025-05-13 08:15:05,Model B,FALSE,3,1898,481.41849705974295,FALSE
2038,2025-05-13 08:20:17,Model B,FALSE,4,2066,427.85431412145056,TRUE
2039,2025-05-13 08:20:26,Model A,FALSE,2,2413,574.3814979073954,FALSE
2040,2025-05-13 08:20:29,Model A,FALSE,3,5057,1103.3869189381212,FALSE
2041,2025-05-13 08:20:45,Model A,TRUE,4,1770,386.3796476307281,FALSE
2042,2025-05-13 08:20:46,Model A,FALSE,NA,622,147.24386015380355,FALSE
2043,2025-05-13 08:40:51,Model A,FALSE,2,887,236.1727389072773,FALSE
2044,2025-05-13 08:45:49,Model A,FALSE,2,2428,583.5880314150254,FALSE
2045,2025-05-13 09:00:16,Model B,FALSE,NA,3243,673.7989511601324,FALSE
2046,2025-05-13 09:05:22,Model B,FALSE,2,1552,377.60032976691764,FALSE
2047,2025-05-13 09:10:20,Model A,FALSE,5,895,161.9441739072732,FALSE
2048,2025-05-13 09:15:04,Model B,FALSE,2,978,316.420020272371,FALSE
2049,2025-05-13 09:15:57,Model B,FALSE,5,724,131.7164614927868,FALSE
2050,2025-05-13 09:20:29,Model A,FALSE,5,1037,373.4810097127638,FALSE
2051,2025-05-13 09:20:38,Model A,FALSE,4,4073,1383.398209422307,TRUE
2052,2025-05-13 09:20:46,Model B,FALSE,3,NA,NA,FALSE
2053,2025-05-13 09:25:21,Model B,FALSE,3,1387,356.90056722514123,FALSE
2054,2025-05-13 09:25:32,Model A,FALSE,3,1181,359.167039924934,FALSE
2055,2025-05-13 09:30:24,Model A,FALSE,5,1129,421.0512607690429,FALSE
2056,2025-05-13 09:45:25,Model B,FALSE,3,2289,561.1091337115204,TRUE
2057,2025-05-13 09:45:45,Model A,FALSE,5,1224,291.0110189519812,FALSE
2058,2025-05-13 09:45:57,Model A,FALSE,3,1313,433.9847711840652,FALSE
2059,2025-05-13 09:55:03,Model A,FALSE,3,2641,555.947511050879,FALSE
2060,2025-05-13 10:00:08,Model B,TRUE,4,837,187.07511788648756,FALSE
2061,2025-05-13 10:00:28,Model B,FALSE,3,736,131.15254873072516,FALSE
2062,2025-05-13 10:05:04,Model B,FALSE,3,2242,451.9273222652107,FALSE
2063,2025-05-13 10:05:25,Model A,FALSE,5,NA,NA,FALSE
2064,2025-05-13 10:05:34,Model A,FALSE,4,1284,478.88908240559766,FALSE
2065,2025-05-13 10:05:34,Model A,TRUE,4,2294,495.6669939455855,TRUE
2066,2025-05-13 10:10:16,Model B,FALSE,2,785,135.69101983288616,FALSE
2067,2025-05-13 10:10:18,Model A,FALSE,5,923,202.08153619539416,TRUE
2068,2025-05-13 10:10:27,Model A,TRUE,5,2178,749.8533735138247,FALSE
2069,2025-05-13 10:10:31,Model B,FALSE,5,652,128.7351170280674,FALSE
2070,2025-05-13 10:10:33,Model B,FALSE,1,698,124.26124917685772,FALSE
2071,2025-05-13 10:10:41,Model B,FALSE,4,3380,965.9744472685107,FALSE
2072,2025-05-13 10:15:04,Model A,FALSE,2,499,115.52898815133463,FALSE
2073,2025-05-13 10:15:30,Model B,TRUE,3,1934,726.2911813231501,FALSE
2074,2025-05-13 10:20:05,Model B,FALSE,1,2390,872.7332272607412,TRUE
2075,2025-05-13 10:20:07,Model B,FALSE,3,2530,743.8760418591735,FALSE
2076,2025-05-13 10:25:44,Model A,FALSE,3,1278,399.22011518714754,TRUE
2077,2025-05-13 10:30:09,Model A,FALSE,3,1404,260.5155688710159,FALSE
2078,2025-05-13 10:35:25,Model B,FALSE,4,1511,386.7048295641563,FALSE
2079,2025-05-13 10:35:36,Model B,FALSE,4,1508,495.3917771731633,FALSE
2080,2025-05-13 10:35:39,Model B,FALSE,1,1211,296.5120940714834,TRUE
2081,2025-05-13 10:35:58,Model A,FALSE,2,897,172.0512582993054,FALSE
2082,2025-05-13 10:45:31,Model A,FALSE,5,1393,347.62285432970344,FALSE
2083,2025-05-13 10:45:57,Model B,FALSE,1,1990,771.3165340173558,FALSE
2084,2025-05-13 10:50:11,Model B,FALSE,4,1416,538.1061089724966,FALSE
2085,2025-05-13 10:50:16,Model A,TRUE,3,1248,258.9426313146246,TRUE
2086,2025-05-13 10:50:39,Model B,FALSE,5,1201,370.32079225378055,FALSE
2087,2025-05-13 10:50:52,Model A,FALSE,4,568,154.14019909361275,FALSE
2088,2025-05-13 10:55:03,Model A,FALSE,2,1967,487.30384797624833,FALSE
2089,2025-05-13 11:00:11,Model B,FALSE,2,1427,586.8896378945659,TRUE
2090,2025-05-13 11:00:37,Model B,FALSE,1,1554,262.19699988554453,FALSE
2091,2025-05-13 11:05:37,Model B,FALSE,2,1420,328.4635029178931,FALSE
2092,2025-05-13 11:05:59,Model A,FALSE,5,1274,535.6119373711321,FALSE
2093,2025-05-13 11:10:22,Model A,TRUE,4,1724,490.687031998386,TRUE
2094,2025-05-13 11:15:18,Model B,FALSE,3,1964,664.5434118631543,FALSE
2095,2025-05-13 11:15:20,Model B,FALSE,3,324,46.18896701340863,FALSE
2096,2025-05-13 11:20:42,Model A,FALSE,1,1678,569.9539167854402,FALSE
2097,2025-05-13 11:20:43,Model A,FALSE,5,2263,534.6463064210535,FALSE
2098,2025-05-13 11:25:25,Model B,FALSE,4,950,230.61118415966243,FALSE
2099,2025-05-13 11:25:26,Model B,TRUE,4,6218,1133.6913771953498,FALSE
2100,2025-05-13 11:30:53,Model A,TRUE,5,2827,910.6640795077543,TRUE
2101,2025-05-13 11:35:07,Model A,TRUE,3,2635,633.8475481283992,FALSE
2102,2025-05-13 11:35:34,Model A,FALSE,5,1473,304.35279116033735,FALSE
2103,2025-05-13 11:35:39,Model B,TRUE,4,254,82.72778967389293,FALSE
2104,2025-05-13 11:40:26,Model B,TRUE,NA,1289,244.2956619747668,TRUE
2105,2025-05-13 11:40:40,Model B,FALSE,3,1594,526.9695589832061,FALSE
2106,2025-05-13 11:45:22,Model A,TRUE,3,1548,315.4551039631761,FALSE
2107,2025-05-13 11:50:30,Model B,FALSE,3,1924,430.88450536728374,FALSE
2108,2025-05-13 11:50:31,Model B,FALSE,1,553,249.22798122761736,FALSE
2109,2025-05-13 11:55:03,Model A,FALSE,5,908,283.8861698759078,FALSE
2110,2025-05-13 11:55:05,Model B,FALSE,1,1843,476.09336104582866,TRUE
2111,2025-05-13 11:55:54,Model B,FALSE,2,763,152.65059808102927,FALSE
2112,2025-05-13 12:00:21,Model A,FALSE,3,2172,377.4115177191297,FALSE
2113,2025-05-13 12:00:24,Model A,FALSE,3,1481,444.76957710316555,FALSE
2114,2025-05-13 12:15:06,Model A,FALSE,1,3914,877.7592164607082,FALSE
2115,2025-05-13 12:15:24,Model A,TRUE,NA,1376,250.55034203599695,FALSE
2116,2025-05-13 12:20:50,Model A,FALSE,NA,1223,356.88148248873443,FALSE
2117,2025-05-13 12:30:31,Model B,FALSE,4,1655,385.5748163396292,FALSE
2118,2025-05-13 12:35:05,Model A,TRUE,5,529,160.6825331760547,FALSE
2119,2025-05-13 12:40:23,Model B,FALSE,2,2084,468.3959942038247,FALSE
2120,2025-05-13 12:45:10,Model A,FALSE,2,NA,NA,FALSE
2121,2025-05-13 12:50:31,Model A,FALSE,5,3524,740.287905357122,FALSE
2122,2025-05-13 12:55:51,Model A,FALSE,3,3168,1179.1992963317125,FALSE
2123,2025-05-13 13:00:56,Model A,FALSE,5,1308,208.23669919496908,FALSE
2124,2025-05-13 13:05:26,Model B,FALSE,5,1518,310.77861350531117,FALSE
2125,2025-05-13 13:10:36,Model B,FALSE,NA,862,163.3992222298575,FALSE
2126,2025-05-13 13:20:45,Model B,FALSE,5,2690,986.7054190489666,FALSE
2127,2025-05-13 13:20:48,Model A,FALSE,4,1252,460.7124049867246,FALSE
2128,2025-05-13 13:25:06,Model A,TRUE,3,662,174.59227570000223,TRUE
2129,2025-05-13 13:35:12,Model A,FALSE,1,NA,NA,FALSE
2130,2025-05-13 13:55:59,Model A,FALSE,1,2134,608.6290618318521,FALSE
2131,2025-05-13 14:15:31,Model B,TRUE,4,1974,789.0319952607132,TRUE
2132,2025-05-13 14:15:45,Model B,FALSE,3,2038,475.50214213159825,FALSE
2133,2025-05-13 14:20:07,Model A,TRUE,5,1807,491.1179029998675,FALSE
2134,2025-05-13 14:25:13,Model B,FALSE,3,2121,391.4894473157712,FALSE
2135,2025-05-13 14:30:29,Model B,FALSE,4,1367,265.34165321672333,FALSE
2136,2025-05-13 14:50:25,Model B,FALSE,4,NA,NA,FALSE
2137,2025-05-13 15:00:58,Model B,FALSE,4,1502,345.5532533814191,FALSE
2138,2025-05-13 15:10:16,Model A,FALSE,4,2332,622.7515132437582,FALSE
2139,2025-05-13 15:25:04,Model B,FALSE,4,858,317.13449680888857,FALSE
2140,2025-05-13 15:25:13,Model B,FALSE,3,NA,NA,FALSE
2141,2025-05-13 15:25:14,Model A,TRUE,4,1555,336.5695291534519,TRUE
2142,2025-05-13 15:35:00,Model B,FALSE,5,805,159.1631406281619,FALSE
2143,2025-05-13 15:35:31,Model B,FALSE,3,301,66.00498073162632,FALSE
2144,2025-05-13 15:40:54,Model A,TRUE,5,1484,575.4617053787063,TRUE
2145,2025-05-13 15:40:58,Model A,FALSE,4,1828,365.7761780659054,FALSE
2146,2025-05-13 16:00:55,Model B,FALSE,4,2152,454.07229562030176,FALSE
2147,2025-05-13 16:05:17,Model B,FALSE,4,718,210.12420198075813,FALSE
2148,2025-05-13 16:05:28,Model B,FALSE,4,1023,319.94178204839267,FALSE
2149,2025-05-13 16:10:11,Model A,FALSE,3,9236,2678.501469975156,FALSE
2150,2025-05-13 16:25:49,Model B,FALSE,3,1649,472.6031268034465,FALSE
2151,2025-05-13 16:25:51,Model A,FALSE,2,1000,331.3902339827205,FALSE
2152,2025-05-13 16:35:58,Model A,TRUE,NA,2708,507.8499649489678,TRUE
2153,2025-05-13 16:40:05,Model A,TRUE,4,1403,300.7537353032762,FALSE
2154,2025-05-13 16:50:28,Model B,TRUE,2,784,220.38850132719716,FALSE
2155,2025-05-13 17:05:31,Model B,FALSE,4,2117,502.9155709320929,FALSE
2156,2025-05-13 17:10:34,Model B,FALSE,4,1326,294.36085414231394,TRUE
2157,2025-05-13 17:10:38,Model A,TRUE,5,6612,2050.730012219998,FALSE
2158,2025-05-13 17:10:41,Model A,TRUE,NA,1700,309.573611881084,FALSE
2159,2025-05-13 17:15:07,Model A,TRUE,3,1713,492.5864808365964,TRUE
2160,2025-05-13 17:15:12,Model B,FALSE,NA,NA,NA,FALSE
2161,2025-05-13 17:15:52,Model A,FALSE,3,1612,382.6604392215059,FALSE
2162,2025-05-13 17:20:36,Model B,TRUE,2,1866,461.1433759252042,FALSE
2163,2025-05-13 17:20:39,Model B,FALSE,1,491,81.80997028777502,FALSE
2164,2025-05-13 17:20:52,Model B,TRUE,1,3482,700.9729272100037,FALSE
2165,2025-05-13 17:20:54,Model A,FALSE,1,1715,608.0216219624772,FALSE
2166,2025-05-13 17:25:22,Model A,FALSE,3,1510,326.6842674617817,FALSE
2167,2025-05-13 17:25:54,Model B,FALSE,3,NA,NA,FALSE
2168,2025-05-13 17:35:03,Model B,TRUE,NA,928,346.76575177431704,TRUE
2169,2025-05-13 17:35:39,Model B,FALSE,2,686,244.4286436711001,FALSE
2170,2025-05-13 17:40:49,Model A,FALSE,3,988,252.93876359651847,FALSE
2171,2025-05-13 17:45:22,Model B,FALSE,3,1385,360.9115330752244,TRUE
2172,2025-05-13 18:05:18,Model B,FALSE,2,825,287.31590065057276,FALSE
2173,2025-05-13 18:10:08,Model B,FALSE,5,921,270.89453424524385,FALSE
2174,2025-05-13 18:15:15,Model B,FALSE,2,569,109.86298370708346,FALSE
2175,2025-05-13 18:15:56,Model B,FALSE,4,756,143.9593046845305,FALSE
2176,2025-05-13 18:20:45,Model B,FALSE,3,1971,506.2739041218065,FALSE
2177,2025-05-13 18:25:03,Model B,TRUE,4,995,226.79623347495323,FALSE
2178,2025-05-13 18:25:30,Model A,FALSE,1,1200,256.3624615474269,FALSE
2179,2025-05-13 18:25:37,Model A,TRUE,NA,3789,1082.7651875504423,FALSE
2180,2025-05-13 18:25:41,Model B,FALSE,4,1217,241.22678417263984,FALSE
2181,2025-05-13 18:30:43,Model A,FALSE,1,8152,1580.165904029199,TRUE
2182,2025-05-13 18:35:02,Model B,FALSE,5,1004,334.72329081442615,FALSE
2183,2025-05-13 18:35:12,Model B,FALSE,2,1043,184.98345899723645,FALSE
2184,2025-05-13 18:35:27,Model A,FALSE,5,969,186.64890685886553,FALSE
2185,2025-05-13 18:40:37,Model A,FALSE,4,876,242.14600513378747,FALSE
2186,2025-05-13 18:40:41,Model B,FALSE,5,1664,503.23410713177753,FALSE
2187,2025-05-13 18:40:49,Model B,FALSE,4,1171,315.51481478011664,FALSE
2188,2025-05-13 18:45:27,Model B,FALSE,3,992,285.5666545457254,FALSE
2189,2025-05-13 18:45:51,Model A,FALSE,4,1094,402.7645256189219,FALSE
2190,2025-05-13 18:45:58,Model A,FALSE,2,1200,299.8753503173061,FALSE
2191,2025-05-13 18:50:06,Model B,FALSE,2,2518,967.0909267995199,FALSE
2192,2025-05-13 18:55:10,Model A,FALSE,5,557,150.98746380898245,FALSE
2193,2025-05-13 18:55:26,Model B,FALSE,2,1292,468.7952495147873,FALSE
2194,2025-05-13 18:55:40,Model A,FALSE,2,783,144.74652914155638,FALSE
2195,2025-05-13 19:00:12,Model A,TRUE,4,1265,519.4667092480538,FALSE
2196,2025-05-13 19:00:50,Model A,FALSE,3,1349,354.8201771662408,FALSE
2197,2025-05-13 19:00:54,Model B,FALSE,1,2002,396.1233107474632,FALSE
2198,2025-05-13 19:10:05,Model A,FALSE,5,1024,284.2165251567794,TRUE
2199,2025-05-13 19:10:50,Model A,TRUE,2,785,260.47084217879126,FALSE
2200,2025-05-13 19:15:16,Model A,FALSE,4,2175,662.245627761429,TRUE
2201,2025-05-13 19:15:23,Model B,TRUE,4,2117,435.44660324454554,FALSE
2202,2025-05-13 19:15:30,Model B,FALSE,5,4123,1669.2296697010404,TRUE
2203,2025-05-13 19:15:43,Model B,FALSE,3,538,211.16519399714636,TRUE
2204,2025-05-13 19:15:54,Model B,FALSE,5,2024,470.0620303211442,FALSE
2205,2025-05-13 19:20:56,Model B,TRUE,3,2935,516.9500790753358,TRUE
2206,2025-05-13 19:25:08,Model A,FALSE,4,435,147.17074997906818,FALSE
2207,2025-05-13 19:25:18,Model A,FALSE,3,NA,NA,FALSE
2208,2025-05-13 19:25:24,Model B,FALSE,3,2520,942.5092074340039,FALSE
2209,2025-05-13 19:25:43,Model A,TRUE,4,828,361.9372353735846,TRUE
2210,2025-05-13 19:25:48,Model B,FALSE,3,1421,287.13548259841906,FALSE
2211,2025-05-13 19:25:58,Model B,TRUE,5,12000,4032.7241618767926,TRUE
2212,2025-05-13 19:30:01,Model B,FALSE,4,2519,532.3559649647964,FALSE
2213,2025-05-13 19:30:17,Model B,FALSE,1,3366,733.9226596921153,TRUE
2214,2025-05-13 19:30:28,Model A,FALSE,4,532,165.96894033425687,FALSE
2215,2025-05-13 19:30:45,Model A,FALSE,5,1584,562.6774559736813,FALSE
2216,2025-05-13 19:35:30,Model B,FALSE,2,488,185.62080567816005,FALSE
2217,2025-05-13 19:35:44,Model A,FALSE,2,1840,527.4882334559123,FALSE
2218,2025-05-13 19:40:40,Model A,TRUE,4,475,235.40872909272548,FALSE
2219,2025-05-13 19:40:42,Model A,TRUE,4,618,137.5218284583267,TRUE
2220,2025-05-13 19:40:57,Model B,TRUE,5,749,166.5121205241834,FALSE
2221,2025-05-13 19:45:00,Model B,FALSE,4,1811,512.2322665455916,FALSE
2222,2025-05-13 19:45:00,Model A,FALSE,4,2621,564.1138629529112,TRUE
2223,2025-05-13 19:45:08,Model A,FALSE,5,2182,632.9695217948795,TRUE
2224,2025-05-13 19:45:08,Model B,TRUE,NA,522,109.28689843401855,TRUE
2225,2025-05-13 19:45:46,Model B,FALSE,4,995,339.62033408362254,FALSE
2226,2025-05-13 19:50:00,Model A,FALSE,3,850,179.52153675198085,FALSE
2227,2025-05-13 19:50:37,Model A,FALSE,5,553,123.06990801025884,FALSE
2228,2025-05-13 19:50:43,Model A,FALSE,2,1192,337.106217763069,FALSE
2229,2025-05-13 19:50:55,Model B,FALSE,4,1858,613.9066728912621,FALSE
2230,2025-05-13 19:55:36,Model A,TRUE,NA,1464,322.8434807679525,FALSE
2231,2025-05-13 19:55:39,Model B,TRUE,3,2828,491.9113065138253,FALSE
2232,2025-05-13 19:55:51,Model B,FALSE,4,1188,315.51899041499405,FALSE
2233,2025-05-13 20:00:13,Model B,FALSE,4,960,244.9889385130374,FALSE
2234,2025-05-13 20:00:28,Model B,FALSE,3,1323,367.59531087237593,FALSE
2235,2025-05-13 20:05:17,Model B,FALSE,3,936,225.91663952288476,FALSE
2236,2025-05-13 20:05:21,Model A,FALSE,2,1332,313.5611074182177,TRUE
2237,2025-05-13 20:15:01,Model B,FALSE,4,1054,225.61678648801538,TRUE
2238,2025-05-13 20:15:22,Model A,FALSE,4,1286,387.1211322477809,FALSE
2239,2025-05-13 20:25:25,Model A,TRUE,1,770,130.0939719444683,FALSE
2240,2025-05-13 20:30:16,Model A,FALSE,4,1362,412.2057138376468,FALSE
2241,2025-05-13 20:40:51,Model A,FALSE,5,2485,502.2479428377659,TRUE
2242,2025-05-13 20:40:53,Model A,FALSE,5,395,110.68327829117963,TRUE
2243,2025-05-13 20:45:46,Model B,FALSE,5,757,191.4835237064406,FALSE
2244,2025-05-13 20:45:56,Model B,FALSE,1,1214,484.59062078607064,FALSE
2245,2025-05-13 20:50:25,Model A,FALSE,4,700,128.2447710810917,FALSE
2246,2025-05-13 20:55:20,Model A,FALSE,4,1998,450.83871337572117,TRUE
2247,2025-05-13 21:10:07,Model B,FALSE,5,1093,192.6768202113721,FALSE
2248,2025-05-13 21:15:00,Model B,FALSE,NA,3136,581.6380611566176,FALSE
2249,2025-05-13 21:15:50,Model B,FALSE,5,1249,389.8752985864387,FALSE
2250,2025-05-13 21:15:53,Model B,FALSE,3,427,41.10353448694016,FALSE
2251,2025-05-13 21:25:14,Model B,FALSE,4,512,137.10354301456945,FALSE
2252,2025-05-13 21:30:21,Model B,TRUE,5,1404,309.3595956485493,FALSE
2253,2025-05-13 21:35:01,Model A,FALSE,NA,1112,367.1598737880776,FALSE
2254,2025-05-13 21:45:04,Model B,FALSE,4,1983,626.8890027254308,FALSE
2255,2025-05-13 21:50:02,Model B,FALSE,2,2004,773.7727872226787,FALSE
2256,2025-05-13 21:50:33,Model A,FALSE,4,453,114.39757483196011,FALSE
2257,2025-05-13 21:55:18,Model B,FALSE,1,1110,323.7202478544939,TRUE
2258,2025-05-13 22:05:20,Model B,TRUE,4,1629,338.04919962752746,TRUE
2259,2025-05-13 22:15:49,Model A,FALSE,4,1780,486.6216756372859,FALSE
2260,2025-05-13 22:15:57,Model B,FALSE,4,1817,570.7350869526457,TRUE
2261,2025-05-13 22:20:25,Model A,FALSE,1,1611,411.1326202689945,FALSE
2262,2025-05-13 22:25:02,Model A,FALSE,5,3531,770.8389868610221,TRUE
2263,2025-05-13 22:30:57,Model A,FALSE,3,1806,371.86487726652365,FALSE
2264,2025-05-13 22:35:15,Model B,FALSE,5,570,221.9239833592643,FALSE
2265,2025-05-13 22:35:41,Model B,FALSE,3,679,183.1443103648253,FALSE
2266,2025-05-13 22:45:06,Model A,FALSE,1,2073,592.2866026528687,FALSE
2267,2025-05-13 22:45:34,Model B,FALSE,4,NA,NA,FALSE
2268,2025-05-13 22:45:41,Model B,FALSE,NA,1218,239.7861744739365,FALSE
2269,2025-05-13 23:15:22,Model A,FALSE,4,711,126.34886922707113,FALSE
2270,2025-05-13 23:15:54,Model A,FALSE,5,652,118.27430356565401,FALSE
2271,2025-05-13 23:30:35,Model A,FALSE,4,1939,353.1943464672853,FALSE
2272,2025-05-13 23:30:44,Model A,FALSE,4,1428,414.8462611665534,FALSE
2273,2025-05-13 23:40:59,Model A,TRUE,3,1428,407.9978064241862,FALSE
2274,2025-05-13 23:45:15,Model B,FALSE,NA,363,75.68411739938199,FALSE
2275,2025-05-13 23:45:25,Model B,FALSE,1,378,115.22355844750167,FALSE
2276,2025-05-14 00:00:57,Model B,FALSE,1,1393,263.5331403816184,FALSE
2277,2025-05-14 00:20:03,Model B,FALSE,5,3679,1351.534769247647,FALSE
2278,2025-05-14 00:25:04,Model B,FALSE,2,1178,496.910734096752,TRUE
2279,2025-05-14 00:45:45,Model A,FALSE,5,1688,552.3497481891736,FALSE
2280,2025-05-14 01:10:27,Model A,FALSE,4,1353,369.0739658606707,FALSE
2281,2025-05-14 01:50:25,Model A,FALSE,5,534,125.70187856782995,FALSE
2282,2025-05-14 02:00:16,Model A,FALSE,4,2364,483.6779556662264,FALSE
2283,2025-05-14 02:00:24,Model A,FALSE,5,2428,474.5431178651309,FALSE
2284,2025-05-14 02:30:34,Model A,FALSE,1,3081,912.5980154259449,FALSE
2285,2025-05-14 02:30:56,Model A,FALSE,5,550,101.51219257233342,TRUE
2286,2025-05-14 02:55:15,Model B,FALSE,4,759,148.35985921684755,FALSE
2287,2025-05-14 02:55:46,Model A,FALSE,4,4324,1120.6495485801797,TRUE
2288,2025-05-14 04:50:06,Model B,FALSE,5,435,119.55244296111297,FALSE
2289,2025-05-14 05:30:38,Model A,FALSE,1,945,375.35543555904013,FALSE
2290,2025-05-14 06:20:34,Model B,FALSE,5,1771,528.0471331245711,FALSE
2291,2025-05-14 06:25:31,Model A,FALSE,3,1408,312.94129376465145,FALSE
2292,2025-05-14 07:05:19,Model B,TRUE,NA,NA,NA,FALSE
2293,2025-05-14 07:30:12,Model B,FALSE,NA,761,193.89768269321908,TRUE
2294,2025-05-14 07:30:53,Model A,FALSE,2,1901,447.22391817518417,TRUE
2295,2025-05-14 07:35:19,Model A,FALSE,4,NA,NA,TRUE
2296,2025-05-14 07:40:05,Model A,FALSE,5,888,298.5983211031257,FALSE
2297,2025-05-14 07:50:41,Model A,FALSE,4,1061,324.97772737559063,FALSE
2298,2025-05-14 08:10:44,Model B,FALSE,1,734,266.5792922762952,FALSE
2299,2025-05-14 08:15:40,Model A,FALSE,4,1951,392.5459131638384,FALSE
2300,2025-05-14 08:25:20,Model B,FALSE,NA,1180,212.35002269606247,FALSE
2301,2025-05-14 08:25:47,Model B,TRUE,3,1811,470.5307929417139,FALSE
2302,2025-05-14 08:30:41,Model A,FALSE,5,1296,289.99559186098395,FALSE
2303,2025-05-14 08:40:58,Model B,FALSE,3,960,194.8830249175868,TRUE
2304,2025-05-14 08:55:18,Model A,FALSE,3,1865,367.66440754986354,FALSE
2305,2025-05-14 09:00:15,Model A,FALSE,2,3650,1374.7393973778808,FALSE
2306,2025-05-14 09:00:40,Model B,FALSE,5,1814,441.6746916110231,TRUE
2307,2025-05-14 09:00:51,Model A,FALSE,2,1961,343.354057155852,TRUE
2308,2025-05-14 09:05:26,Model B,FALSE,2,1184,236.84786801183913,FALSE
